symbol,timestamp,liq_long_count,liq_short_count,liq_long_usd_size,liq_short_usd_size,trade_long_count,trade_short_count,trade_long_usd_size,trade_short_usd_size,funding_rate
FTMUSDT,2024-12-10 12:07:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 12:07:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,13,8,688852.9850354999,237486.7170981,0.0001
ETHUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,16,12,571740.9602470001,162975.34423799996,0.0001
XRPUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,11,8,175113.58659999998,173189.6803,0.0001
SOLUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,6,5,130362.64716999998,83243.57888,0.0001
LINKUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,1,1,15759.513,10418.6,0.0001
ADAUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,0,3,0.0,40148.74264,0.0001
TRXUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,5,2,85055.68278999999,25806.43191,0.0001
BNBUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,0,1,0.0,11717.100600000002,4.125e-05
SUIUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,0,0,0.0,0.0,-7.981e-05
HBARUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,0,1,0.0,12358.607999999998,0.0001
LTCUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
SUSHIUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,1,0,10216.794,0.0,0.0001
UNIUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,1,3,19047.3976,85946.3866,2.789e-05
ALGOUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,0,0,0.0,0.0,6.339e-05
FILUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ARBUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,5,0,79132.1423,0.0,0.0001
WLDUSDT,2024-12-10 12:08:47,0,2,0.0,369.70789080000003,0,0,0.0,0.0,-3.987e-05
CRVUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,0,1,0.0,10295.93893,0.0001
NEARUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,0,0,0.0,0.0,9.733e-05
XLMUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,1,0,10594.6767,0.0,0.0001
SANDUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
RENDERUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
FTMUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 12:08:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 12:09:47,0,0,0.0,0.0,7,11,351959.1053252,179569.45926589996,0.0001
ETHUSDT,2024-12-10 12:09:47,0,1,0.0,63.401160000000004,12,6,500535.230369,100112.971895,0.0001
XRPUSDT,2024-12-10 12:09:47,0,2,0.0,111.78832,1,5,12309.48,74439.087,0.0001
SOLUSDT,2024-12-10 12:09:47,0,0,0.0,0.0,5,1,66693.8803,15439.143240000001,0.0001
LINKUSDT,2024-12-10 12:09:47,0,0,0.0,0.0,3,3,48071.2478,52629.333999999995,0.0001
ADAUSDT,2024-12-10 12:09:47,0,1,0.0,17.20043,0,2,0.0,31237.713649999998,0.0001
TRXUSDT,2024-12-10 12:09:47,0,0,0.0,0.0,4,3,70114.79417000001,132337.61450999998,0.0001
BNBUSDT,2024-12-10 12:09:47,0,0,0.0,0.0,0,0,0.0,0.0,4.125e-05
SUIUSDT,2024-12-10 12:09:47,0,1,0.0,372.406221,0,0,0.0,0.0,-7.981e-05
HBARUSDT,2024-12-10 12:09:47,0,4,0.0,4418.34154,1,0,19394.49834,0.0,0.0001
LTCUSDT,2024-12-10 12:09:47,0,5,0.0,3573.18378,1,1,10281.0384,10154.7744,0.0001
SUSHIUSDT,2024-12-10 12:09:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 12:09:47,0,1,0.0,761.9616,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 12:09:47,0,1,0.0,226.71949999999998,0,0,0.0,0.0,2.789e-05
ALGOUSDT,2024-12-10 12:09:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 12:09:47,0,1,0.0,6906.32137,0,1,0.0,15009.6474,0.0001
DOTUSDT,2024-12-10 12:09:47,0,0,0.0,0.0,0,0,0.0,0.0,6.339e-05
FILUSDT,2024-12-10 12:09:47,0,0,0.0,0.0,1,0,11170.2222,0.0,0.0001
ARBUSDT,2024-12-10 12:09:47,0,2,0.0,2585.7039803,0,1,0.0,21312.942000000003,0.0001
BCHUSDT,2024-12-10 12:09:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 12:09:47,0,2,0.0,52549.506428299996,0,0,0.0,0.0,-3.987e-05
CRVUSDT,2024-12-10 12:09:47,0,2,0.0,9066.9084,0,1,0.0,13287.96954,0.0001
NEARUSDT,2024-12-10 12:09:47,0,2,0.0,1595.3283999999999,0,0,0.0,0.0,9.733e-05
XLMUSDT,2024-12-10 12:09:47,0,1,0.0,52.49784,0,1,0.0,10456.251,0.0001
SANDUSDT,2024-12-10 12:09:47,0,1,0.0,24165.3105,1,3,17860.312100000003,34514.002,0.0001
AAVEUSDT,2024-12-10 12:09:47,0,0,0.0,0.0,1,4,19212.06698,80630.73965999999,0.0001
RENDERUSDT,2024-12-10 12:09:47,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 12:09:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
FTMUSDT,2024-12-10 12:09:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 12:09:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,7,17,159651.3728757,477859.4959116,0.0001
ETHUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,16,2,621853.511145,27794.204856000004,0.0001
XRPUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,5,3,70082.1802,57445.8346,0.0001
SOLUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,1,0,13396.833,0.0,0.0001
LINKUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,0,1,0.0,10118.95,0.0001
ADAUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,0,1,0.0,12159.598499999998,0.0001
TRXUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BNBUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,0,1,0.0,10359.402619999999,4.125e-05
SUIUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,0,0,0.0,0.0,-7.981e-05
HBARUSDT,2024-12-10 12:10:47,0,1,0.0,450.6666,2,0,41086.69888,0.0,0.0001
LTCUSDT,2024-12-10 12:10:47,0,1,0.0,48.97305,0,0,0.0,0.0,0.0001
SUSHIUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,0,0,0.0,0.0,2.789e-05
ALGOUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,0,0,0.0,0.0,6.339e-05
FILUSDT,2024-12-10 12:10:47,0,1,0.0,75.77019999999999,2,9,31158.319,115421.38433999999,0.0001
ARBUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 12:10:47,0,1,0.0,412.2567024,0,3,0.0,40421.2463,-3.987e-05
CRVUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
NEARUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,0,0,0.0,0.0,9.733e-05
XLMUSDT,2024-12-10 12:10:47,0,1,0.0,4405.83605,0,0,0.0,0.0,0.0001
SANDUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 12:10:47,0,1,0.0,21782.9886,1,0,14391.800099999999,0.0,0.0001
RENDERUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
FTMUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,1,0,17723.199999999997,0.0,0.0001
OPUSDT,2024-12-10 12:10:47,0,0,0.0,0.0,0,2,0.0,40176.767739999996,0.0001
BTCUSDT,2024-12-10 12:11:47,1,1,882.4534199999999,778.33704,12,14,300173.0587297,241703.17363309997,0.0001
ETHUSDT,2024-12-10 12:11:47,0,0,0.0,0.0,18,7,564044.3417880001,96195.20103600001,0.0001
XRPUSDT,2024-12-10 12:11:47,0,4,0.0,1358.13623,4,11,74334.742,167769.59700000004,0.0001
SOLUSDT,2024-12-10 12:11:47,0,1,0.0,859.2696,3,1,43892.3585,25856.14976,0.0001
LINKUSDT,2024-12-10 12:11:47,0,0,0.0,0.0,0,1,0.0,18163.8639,0.0001
ADAUSDT,2024-12-10 12:11:47,0,1,0.0,22.18788,2,3,34729.5,50252.330689999995,0.0001
TRXUSDT,2024-12-10 12:11:47,0,0,0.0,0.0,1,4,19683.92232,90603.85759,0.0001
BNBUSDT,2024-12-10 12:11:47,0,1,0.0,6.93122,0,2,0.0,25316.507039999997,4.125e-05
SUIUSDT,2024-12-10 12:11:47,0,0,0.0,0.0,0,0,0.0,0.0,-7.981e-05
HBARUSDT,2024-12-10 12:11:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
LTCUSDT,2024-12-10 12:11:47,0,3,0.0,6338.59352,0,1,0.0,14353.76896,0.0001
SUSHIUSDT,2024-12-10 12:11:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 12:11:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 12:11:47,0,1,0.0,498.0338,0,1,0.0,15557.58,2.789e-05
ALGOUSDT,2024-12-10 12:11:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 12:11:47,0,2,0.0,237.34601999999998,0,1,0.0,10256.164,0.0001
DOTUSDT,2024-12-10 12:11:47,0,1,0.0,9857.0196,0,1,0.0,14210.124900000003,6.339e-05
FILUSDT,2024-12-10 12:11:47,0,2,0.0,3191.019,0,1,0.0,12333.11835,0.0001
ARBUSDT,2024-12-10 12:11:47,0,2,0.0,25518.041740599998,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 12:11:47,0,2,0.0,2417.5039,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 12:11:47,0,2,0.0,201.5904926,0,1,0.0,12799.171,-3.987e-05
CRVUSDT,2024-12-10 12:11:47,0,1,0.0,32.1043,0,0,0.0,0.0,0.0001
NEARUSDT,2024-12-10 12:11:47,0,1,0.0,2391.1146,0,1,0.0,13385.46,9.733e-05
XLMUSDT,2024-12-10 12:11:47,0,2,0.0,1443.8595599999999,0,1,0.0,12999.869999999999,0.0001
SANDUSDT,2024-12-10 12:11:47,0,2,0.0,1782.22638,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 12:11:47,0,1,0.0,56.063,0,0,0.0,0.0,0.0001
RENDERUSDT,2024-12-10 12:11:47,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 12:11:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
FTMUSDT,2024-12-10 12:11:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 12:11:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 12:12:47,0,1,0.0,194.31246,11,41,270316.6665934,1187490.3390201998,0.0001
ETHUSDT,2024-12-10 12:12:47,0,10,0.0,11305.968480000001,27,53,794972.94623,1348641.0797930001,0.0001
XRPUSDT,2024-12-10 12:12:47,0,15,0.0,67771.2357,8,32,125404.2727,689652.5081999999,0.0001
SOLUSDT,2024-12-10 12:12:47,0,4,0.0,10711.206799999998,24,41,539459.00425,1124462.3925300003,0.0001
LINKUSDT,2024-12-10 12:12:47,0,4,0.0,53036.39824999999,0,2,0.0,21266.3201,0.0001
ADAUSDT,2024-12-10 12:12:47,0,4,0.0,50100.57359,17,10,448560.9004600001,148479.38522,0.0001
TRXUSDT,2024-12-10 12:12:47,0,1,0.0,2119.48128,4,5,53336.52118,114062.10938000001,0.0001
BNBUSDT,2024-12-10 12:12:47,0,4,0.0,3660.11921,2,2,33697.09821,45451.32288,4.125e-05
SUIUSDT,2024-12-10 12:12:47,0,3,0.0,2483.3855663,0,0,0.0,0.0,-7.981e-05
HBARUSDT,2024-12-10 12:12:47,0,6,0.0,10403.422020000002,2,7,33089.417199999996,104391.97236999999,0.0001
LTCUSDT,2024-12-10 12:12:47,0,3,0.0,2504.66284,2,4,35296.004740000004,62697.73444999999,0.0001
SUSHIUSDT,2024-12-10 12:12:47,0,1,0.0,6280.0766,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 12:12:47,0,2,0.0,662.0746,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 12:12:47,0,2,0.0,6230.6334,0,2,0.0,26935.827400000002,2.789e-05
ALGOUSDT,2024-12-10 12:12:47,0,1,0.0,17.26699,1,0,11088.4004,0.0,0.0001
ETCUSDT,2024-12-10 12:12:47,0,3,0.0,6374.45534,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 12:12:47,0,2,0.0,1392.2108,0,2,0.0,25080.43463,6.339e-05
FILUSDT,2024-12-10 12:12:47,0,2,0.0,511.08889999999997,0,0,0.0,0.0,0.0001
ARBUSDT,2024-12-10 12:12:47,0,4,0.0,2024.5138508999999,0,2,0.0,34850.844540000006,0.0001
BCHUSDT,2024-12-10 12:12:47,0,2,0.0,347.01972,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 12:12:47,0,5,0.0,7516.730248299999,2,15,41328.3723,403220.6887,-3.987e-05
CRVUSDT,2024-12-10 12:12:47,0,3,0.0,2235.324,0,0,0.0,0.0,0.0001
NEARUSDT,2024-12-10 12:12:47,0,4,0.0,3881.9205999999995,0,0,0.0,0.0,9.733e-05
XLMUSDT,2024-12-10 12:12:47,0,4,0.0,699.5649500000001,0,0,0.0,0.0,0.0001
SANDUSDT,2024-12-10 12:12:47,0,2,0.0,1107.49475,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 12:12:47,0,1,0.0,167.5116,2,0,21089.68173,0.0,0.0001
RENDERUSDT,2024-12-10 12:12:47,0,1,0.0,246.77313231999997,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 12:12:47,0,5,0.0,4764.806351000001,0,0,0.0,0.0,0.0001
FTMUSDT,2024-12-10 12:12:47,0,0,0.0,0.0,0,6,0.0,80370.9484,0.0001
OPUSDT,2024-12-10 12:12:47,0,0,0.0,0.0,1,1,12284.209599999998,19194.118080000004,0.0001
BTCUSDT,2024-12-10 12:13:47,0,1,0.0,582.82854,19,42,397088.9973527999,1186642.5165590004,0.0001
ETHUSDT,2024-12-10 12:13:47,0,1,0.0,1175.9655599999999,26,17,1127776.600465,294316.520234,0.0001
XRPUSDT,2024-12-10 12:13:47,0,2,0.0,130.78179999999998,36,16,1298802.5546000001,232372.72249999997,0.0001
SOLUSDT,2024-12-10 12:13:47,0,1,0.0,428.6692,15,10,325793.07386000006,180930.06084,0.0001
LINKUSDT,2024-12-10 12:13:47,0,0,0.0,0.0,3,0,92619.51120000001,0.0,0.0001
ADAUSDT,2024-12-10 12:13:47,0,3,0.0,2424.6386399999997,5,4,83421.82543,56424.449029999996,0.0001
TRXUSDT,2024-12-10 12:13:47,0,0,0.0,0.0,4,5,74890.63944999999,92836.39266,0.0001
BNBUSDT,2024-12-10 12:13:47,0,0,0.0,0.0,1,2,43458.35,28189.965359999995,4.125e-05
SUIUSDT,2024-12-10 12:13:47,0,0,0.0,0.0,1,1,12950.285909999999,25156.998,-7.981e-05
HBARUSDT,2024-12-10 12:13:47,0,1,0.0,1376.2292200000002,0,1,0.0,11993.35812,0.0001
LTCUSDT,2024-12-10 12:13:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
SUSHIUSDT,2024-12-10 12:13:47,0,1,0.0,33.9376,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 12:13:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 12:13:47,0,0,0.0,0.0,0,2,0.0,40514.83379999999,2.789e-05
ALGOUSDT,2024-12-10 12:13:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 12:13:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 12:13:47,0,0,0.0,0.0,0,0,0.0,0.0,6.339e-05
FILUSDT,2024-12-10 12:13:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ARBUSDT,2024-12-10 12:13:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 12:13:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 12:13:47,0,0,0.0,0.0,1,3,11146.599000000002,38317.7631,-3.987e-05
CRVUSDT,2024-12-10 12:13:47,0,2,0.0,524.563,0,0,0.0,0.0,0.0001
NEARUSDT,2024-12-10 12:13:47,0,1,0.0,214.8399,0,18,0.0,372574.52400000003,9.733e-05
XLMUSDT,2024-12-10 12:13:47,0,2,0.0,6376.02069,1,0,12636.6456,0.0,0.0001
SANDUSDT,2024-12-10 12:13:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 12:13:47,0,1,0.0,139.2535,1,0,11505.01968,0.0,0.0001
RENDERUSDT,2024-12-10 12:13:47,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 12:13:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
FTMUSDT,2024-12-10 12:13:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 12:13:47,0,0,0.0,0.0,1,0,10341.34161,0.0,0.0001
BTCUSDT,2024-12-10 12:14:47,0,4,0.0,2915.6471899999997,11,31,270214.1354105,812586.3763214,0.0001
ETHUSDT,2024-12-10 12:14:47,0,2,0.0,2135.87782,11,9,299971.238136,408497.77086600004,0.0001
XRPUSDT,2024-12-10 12:14:47,2,1,105.47923,183.33828000000003,3,10,47822.844600000004,155672.90219999998,0.0001
SOLUSDT,2024-12-10 12:14:47,0,2,0.0,3642.1607,2,12,47090.067839999996,191452.34280999997,0.0001
LINKUSDT,2024-12-10 12:14:47,0,0,0.0,0.0,0,2,0.0,46314.2291,0.0001
ADAUSDT,2024-12-10 12:14:47,0,0,0.0,0.0,0,6,0.0,102644.46929,0.0001
TRXUSDT,2024-12-10 12:14:47,0,1,0.0,118.866,2,0,31116.134700000002,0.0,0.0001
BNBUSDT,2024-12-10 12:14:47,0,1,0.0,69.193,2,0,21869.1279,0.0,4.125e-05
SUIUSDT,2024-12-10 12:14:47,0,0,0.0,0.0,0,0,0.0,0.0,-7.981e-05
HBARUSDT,2024-12-10 12:14:47,1,1,82.27632,96.59702,0,0,0.0,0.0,0.0001
LTCUSDT,2024-12-10 12:14:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
SUSHIUSDT,2024-12-10 12:14:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 12:14:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 12:14:47,0,0,0.0,0.0,0,0,0.0,0.0,2.789e-05
ALGOUSDT,2024-12-10 12:14:47,1,0,128.69213,0.0,1,3,11573.3772,53932.187000000005,0.0001
ETCUSDT,2024-12-10 12:14:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 12:14:47,0,0,0.0,0.0,0,0,0.0,0.0,6.339e-05
FILUSDT,2024-12-10 12:14:47,0,1,0.0,80.0256,0,0,0.0,0.0,0.0001
ARBUSDT,2024-12-10 12:14:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 12:14:47,0,1,0.0,2942.9950000000003,1,0,10363.889899999998,0.0,0.0001
WLDUSDT,2024-12-10 12:14:47,0,1,0.0,23.2699056,0,1,0.0,25103.0318,-3.987e-05
CRVUSDT,2024-12-10 12:14:47,0,0,0.0,0.0,2,0,24422.728619999998,0.0,0.0001
NEARUSDT,2024-12-10 12:14:47,0,0,0.0,0.0,0,0,0.0,0.0,9.733e-05
XLMUSDT,2024-12-10 12:14:47,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
